country,year,co2,gdp_per_capita,renew_energy_cons,energy_intensity,foreign_direct_inv,labour_force_total,trade,urban,avg_gdp,income_level,years_available,gini_disp,reg_quality,was_missing,income_level_stable
Croatia,2002,21.356,10061.69431,24.6,4.2,3.66542521482355,1859219,81.1609977960211,334063.9953676228,11408.91890548,Upper-middle income,30,26.9,0.29,FALSE,Upper-middle income
Croatia,2003,22.7453,10618.94331,24.8,4.26,5.23880665324196,1865731,81.4432514353208,334906.0263699621,11408.91890548,Upper-middle income,30,26.7,0.47,FALSE,Upper-middle income
Croatia,2004,22.7261,11058.71845,26.6,4.09,3.14124376125564,1912837,81.6444126603338,335741.7332028839,11408.91890548,Upper-middle income,30,26.6,0.53,FALSE,Upper-middle income
Croatia,2005,22.8484,11522.39501,26.8,3.98,4.03155518239355,1910033,81.4923355714118,303166.28233012144,11408.91890548,Upper-middle income,30,26.6,0.48,FALSE,Upper-middle income
Croatia,2006,23.034300000000002,12105.05376,25.5,3.77,6.74853509660753,1894312,83.5058793177563,337666.76173046156,11408.91890548,Upper-middle income,30,26.6,0.37,FALSE,Upper-middle income
Croatia,2007,24.5036,12719.00328,22.7,3.73,7.8346433188692,1924883,83.2514767234118,338374.6847981103,11408.91890548,Upper-middle income,30,26.9,0.41,FALSE,Upper-middle income
Croatia,2008,23.3195,12970.92911,24.1,3.57,7.66605422421404,1934423,82.0719814536512,339108.5196701278,11408.91890548,Upper-middle income,30,27.5,0.41,FALSE,Upper-middle income
Croatia,2009,21.6709,12099.79713,27.2,3.71,4.92541459314338,1932994,69.6952439244403,339596.7887070379,11408.91890548,Upper-middle income,30,28.1,0.47,FALSE,Upper-middle income
Croatia,2010,20.9387,11965.48548,29.8,3.72,2.61954028140033,1911488,72.6386568634317,305796.609686074,11408.91890548,Upper-middle income,30,28.5,0.49,FALSE,Upper-middle income
Croatia,2011,20.4523,11995.13253,27.2,3.63,1.9855409036994,1880052,77.7657386922551,305659.5537115168,11408.91890548,Upper-middle income,30,28.8,0.44,FALSE,Upper-middle income
Croatia,2012,18.7854,11780.53301,29.4,3.5,2.54569948440014,1857929,79.0022669647168,305286.9092172947,11408.91890548,Upper-middle income,30,28.9,0.35,FALSE,Upper-middle income
Croatia,2013,18.3791,11839.24582,32.8,3.44,1.59377624608893,1830102,80.9105173733355,304630.17049016675,11408.91890548,Upper-middle income,30,29,0.37,FALSE,Upper-middle income
Croatia,2014,17.6748,11863.8584,33.6,3.29,5.34746591045471,1872249,85.2091769480039,303705.4889714704,11408.91890548,Upper-middle income,30,29,0.28,FALSE,Upper-middle income
Croatia,2015,18.022,12285.30326,33.1,3.35,0.95805116174867,1866214,90.6409410989512,215725.58334113413,11408.91890548,Upper-middle income,30,28.9,0.24,FALSE,Upper-middle income
Croatia,2016,18.2726,12849.3464,31.8,3.26,2.99014228580785,1796035,92.1307890861689,300307.7827724659,11408.91890548,Upper-middle income,30,28.7,0.24,FALSE,Upper-middle income
Croatia,2017,18.7954,13485.88167,29.8,3.26,3.23999605818927,1777161,97.2213314044204,297647.093453406,11408.91890548,Upper-middle income,30,28.5,0.3,FALSE,Upper-middle income
Croatia,2018,17.7644,14060.71895,32.8,3.08,2.66911435553493,1739585,99.06781797397,328595.6651913458,11408.91890548,Upper-middle income,30,28.4,0.49,FALSE,Upper-middle income
Croatia,2019,17.9637,14641.22988,31.6,3.01,6.47277176941678,1721494,101.382013330328,327358.27354931907,11408.91890548,Upper-middle income,30,28.2,0.55,FALSE,Upper-middle income
Croatia,2020,17.246,13544.97151,32.4,3.16,2.53910439982718,1708121,89.5334538008947,367236.833660226,11408.91890548,Upper-middle income,30,28.2,0.36,FALSE,Upper-middle income
Croatia,2021,17.7201,15394.47073,34.1,2.91,7.42706757670832,1724158,102.308430815836,418551.1920220651,11408.91890548,Upper-middle income,30,28.2,0.49,FALSE,Upper-middle income
Croatia,2022,17.4425,16616.39154,34.1,2.75,5.51610421858619,1740579,125.213857590974,418461.0836773858,11408.91890548,Upper-middle income,30,28.3,0.5,FALSE,Upper-middle income
Cyprus,1996,6.2215,19385.21094,3.3,3.93,2.33471280264575,405086,140.848983444568,100050.09950587932,24425.4112508,High income,30,29.7,1.26,FALSE,High income
Cyprus,1997,6.3116,19617.10156,3.3,3.93,5.72402307066319,414925,139.762976603986,102195.73396734922,24425.4112508,High income,30,29.6,1.21,TRUE,High income
Cyprus,1998,6.6152,20562.20313,3.2,3.93,3.37019212736608,424724,134.909736760687,104314.51755699216,24425.4112508,High income,30,29.5,1.16,FALSE,High income
Cyprus,1999,6.8764,21349.6543,3.2,3.93,7.74491774842636,434538,131.209333344294,106406.46026900058,24425.4112508,High income,30,29.4,1.125,TRUE,High income
Cyprus,2000,7.1321,22383.86523,3.1,3.93,8.56085877135346,444571,137.494903248556,54282.25028143178,24425.4112508,High income,30,29.3,1.09,FALSE,High income
Cyprus,2001,6.9975,23019.14844,3,3.74,9.08590170377257,467154,131.849067868114,94760.99874900523,24425.4112508,High income,30,29.2,1.1400000000000001,TRUE,High income
Cyprus,2002,7.1748,23604.08008,3.2,3.66,9.66223830535239,477404,123.64133212338,96356.95958475106,24425.4112508,High income,30,29.1,1.19,FALSE,High income
Cyprus,2003,7.8432,23930.66992,3.2,3.88,6.24270945639917,498316,114.004632981485,97937.00521621428,24425.4112508,High income,30,29,1.18,FALSE,High income
Cyprus,2004,7.7883,24799.54688,3.3,3.47,6.45962009174806,512182,113.903613489207,99520.354186969,24425.4112508,High income,30,28.9,1.22,FALSE,High income
Cyprus,2005,7.9052,25631.26563,3.4,3.36,6.30362669067513,525197,111.917065271958,88471.76358656578,24425.4112508,High income,30,28.9,1.22,FALSE,High income
Cyprus,2006,8.0106,26395.41016,3.5,3.34,9.32556556614532,538627,109.806498040343,102662.0429655698,24425.4112508,High income,30,28.9,1.28,FALSE,High income
Cyprus,2007,8.3083,27156.68359,4.3,3.36,9.57345612845137,556863,111.275122844623,104223.96633476407,24425.4112508,High income,30,29,1.33,FALSE,High income
Cyprus,2008,8.4936,27449.04297,5.7,3.45,44.1639523580535,569349,112.925930874708,105779.57601198302,24425.4112508,High income,30,29.1,1.37,FALSE,High income
Cyprus,2009,8.2866,26183.46094,6.3,3.45,248.125048549171,583119,102.7910918992,107329.44954432099,24425.4112508,High income,30,29.3,1.36,FALSE,High income
Cyprus,2010,7.9134,26090.04883,6.5,3.25,120.278978144427,600971,108.901699269523,95283.59558918588,24425.4112508,High income,30,29.5,1.42,FALSE,High income
Cyprus,2011,7.6557,25538.78125,7.6,3.14,146.32270492668,610147,110.617136857424,96653.02505077877,24425.4112508,High income,30,29.8,1.23,FALSE,High income
Cyprus,2012,7.1208,24285.49609,8.6,3.06,279.360988608571,623910,112.344273297273,98034.47287234476,24425.4112508,High income,30,30.1,1.12,FALSE,High income
Cyprus,2013,6.4395,22738.49023,9.7,2.83,108.374905080724,635175,120.926200639389,99406.23689012523,24425.4112508,High income,30,30.4,0.91,FALSE,High income
Cyprus,2014,6.8161,22581.82813,9.5,2.95,222.763974755191,651925,130.84436307939,100749.85632210616,24425.4112508,High income,30,30.4,1.09,FALSE,High income
Cyprus,2015,6.855,23487.22852,10.4,2.92,145.462489770288,657397,137.276426477193,68115.36605078448,24425.4112508,High income,30,30.3,1.05,FALSE,High income
Cyprus,2016,7.2207,24916.63281,10.3,2.92,40.425813022568,663048,139.022098457248,103476.84818383929,24425.4112508,High income,30,30.1,1.04,FALSE,High income
Cyprus,2017,7.3619,26105.58594,10.9,2.85,62.7831017066558,678816,148.013355558135,104841.49970362948,24425.4112508,High income,30,29.9,1.02,FALSE,High income
Cyprus,2018,7.2127,27406.47656,12,2.7,-4.31101809633516,698503,147.623567410054,121329.335736609,24425.4112508,High income,30,29.8,0.86,FALSE,High income
Cyprus,2019,7.2155,28625.7793,12,2.57,201.684997312247,715161,150.506169561162,122841.30007199544,24425.4112508,High income,30,29.6,1,FALSE,High income
Cyprus,2020,6.8014,27391.58984,15,2.54,-101.833102140082,719491,160.66871645997,145082.74877736447,24425.4112508,High income,30,29.6,0.99,FALSE,High income
Cyprus,2021,6.9042,30227.91797,15.6,2.45,25.4301068406466,735675,176.826387204434,176202.12485890137,24425.4112508,High income,30,29.5,0.85,FALSE,High income
Cyprus,2022,7.1853,32015.35156,15.6,2.36,1.55020714842496,755975,201.237205778502,178229.0285311523,24425.4112508,High income,30,29.5,0.77,FALSE,High income
Denmark,1996,74.0147,44331.61995,7.3,2.98,0.412544985702369,2834685,68.5264824216641,658555.6235563627,51533.2952128,High income,30,22.1,1.78,FALSE,High income
Denmark,1997,64.2483,45546.5896,8.1,2.98,1.61143462898397,2851413,71.2901759751981,661902.5538552165,51533.2952128,High income,30,22.3,1.745,TRUE,High income
Denmark,1998,60.2591,46437.1921,8.5,2.98,3.77361587089095,2837498,71.345417498121,664678.8853030957,51533.2952128,High income,30,22.5,1.71,FALSE,High income
Denmark,1999,57.2821,47657.17319,9.1,2.98,9.47109737269096,2873210,72.7288566436859,667290.6159198682,51533.2952128,High income,30,22.6,1.71,TRUE,High income
Denmark,2000,53.1558,49266.98827,10.7,2.98,21.953462505758,2861618,83.0420859548864,418826.5835340698,51533.2952128,High income,30,22.6,1.71,FALSE,High income
Denmark,2001,54.7542,49557.15101,11.1,3.05,5.63216582111414,2851668,83.922664599029,611591.7670950618,51533.2952128,High income,30,22.8,1.71,TRUE,High income
Denmark,2002,54.2753,49624.59653,11.9,3,2.47818532882922,2881404,84.4845925538271,614939.1950475145,51533.2952128,High income,30,22.9,1.71,FALSE,High income
Denmark,2003,59.7041,49708.0909,12.7,3.16,0.542449723524164,2877534,80.7613001763544,618803.6346939545,51533.2952128,High income,30,23.1,1.73,FALSE,High income
Denmark,2004,54.139,50956.30455,14.4,2.98,-3.49390841296769,2901221,82.0077308240144,623115.7566767295,51533.2952128,High income,30,23.1,1.75,FALSE,High income
Denmark,2005,50.6702,52015.18413,16.1,2.83,4.8451921902896,2902668,89.3987952460671,575620.0620647797,51533.2952128,High income,30,23.7,1.65,FALSE,High income
Denmark,2006,58.6219,53823.15904,15.3,2.92,0.841695783435796,2933792,97.4298607727841,632792.6910663922,51533.2952128,High income,30,24.4,1.8,FALSE,High income
Denmark,2007,53.8836,54113.97714,17.7,2.83,3.68799602330786,2931561,100.047674594039,637983.5757250777,51533.2952128,High income,30,24.2,1.93,FALSE,High income
Denmark,2008,50.634,53572.53466,18.5,2.76,0.617279543987987,2924360,104.470310168489,643881.0292168717,51533.2952128,High income,30,24.5,1.87,FALSE,High income
Denmark,2009,48.4431,50635.9118,19.3,2.8,1.16888889404984,2914702,89.3948566562728,649461.3808989403,51533.2952128,High income,30,24.9,1.88,FALSE,High income
Denmark,2010,48.5566,51209.44926,21.2,2.87,-3.65069730790489,2893686,94.3877282319057,600025.9612131115,51533.2952128,High income,30,25.1,1.87,FALSE,High income
Denmark,2011,43.4875,51667.53132,23.8,2.62,3.93792637361734,2892968,102.012930474308,604867.484761612,51533.2952128,High income,30,25.5,1.9,FALSE,High income
Denmark,2012,38.5921,51470.68983,26.9,2.5,-5.00312031968255,2877238,104.362280505171,609878.8222669073,51533.2952128,High income,30,25.6,1.8,FALSE,High income
Denmark,2013,40.3391,51970.39094,27,2.49,0.197410828523168,2854299,103.612813249189,614921.3525227043,51533.2952128,High income,30,25.3,1.8,FALSE,High income
Denmark,2014,36.2043,52368.36259,30.2,2.31,1.86415567840611,2869233,103.210859225139,620224.5790778911,51533.2952128,High income,30,26.4,1.68,FALSE,High income
Denmark,2015,34.0736,53094.01336,32.5,2.25,0.61075067778712,2899972,105.130362453899,469957.9316731636,51533.2952128,High income,30,27.4,1.72,FALSE,High income
Denmark,2016,35.7064,54300.20395,32,2.23,2.49983169836595,2943425,101.452783808643,632938.9332529092,51533.2952128,High income,30,27.5,1.56,FALSE,High income
Denmark,2017,33.5724,55601.01456,35,2.18,1.08780490285887,2970148,104.215676920442,638964.3631923419,51533.2952128,High income,30,27.7,1.61,FALSE,High income
Denmark,2018,33.6544,56355.0733,34.6,2.13,2.46670057625106,2992952,108.813985501909,703013.4217839127,51533.2952128,High income,30,27.8,1.63,FALSE,High income
Denmark,2019,30.2022,57114.62273,37.2,2.03,-1.10067098319484,3034322,111.891475065653,707683.1066596097,51533.2952128,High income,30,28,1.55,FALSE,High income
Denmark,2020,27.7967,55934.55561,39.5,1.99,0.36387453868222,3032016,104.433432671151,783176.2695741068,51533.2952128,High income,30,28,1.79,FALSE,High income
Denmark,2021,29.3959,59803.92021,39.5,1.96,4.16214345185472,3079023,111.414043682799,876175.7465200039,51533.2952128,High income,30,28.5,1.8,FALSE,High income
Denmark,2022,28.1415,60248.67123,39.5,1.83,7.66793351091879,3147518,131.54315114232,884109.4834469778,51533.2952128,High income,30,28.8,1.84,FALSE,High income
Dominican Republic,1996,12.9051,3445.558621,20.3,3.9,0.735680171267024,2921563,72.6424908698332,821123.9079578377,5464.56825624,Upper-middle income,30,46,-0.23,FALSE,Upper-middle income
Dominican Republic,1997,14.6828,3686.905705,18.2,3.9,2.0417185963078,3006359,74.2332371692166,847549.1664746522,5464.56825624,Upper-middle income,30,46.4,-0.15000000000000002,TRUE,Upper-middle income
Dominican Republic,1998,16.7893,3869.939798,20.4,3.9,3.08644032520187,3088363,75.9113027135939,874264.9268856897,5464.56825624,Upper-middle income,30,46.8,-0.07,FALSE,Upper-middle income
Dominican Republic,1999,18.2017,4033.876045,19.9,3.9,6.07546439711917,3170249,76.3027532814337,901517.7019903411,5464.56825624,Upper-middle income,30,47.3,-0.095,TRUE,Upper-middle income
Dominican Republic,2000,19.0082,4154.062655,19.1,3.9,4.0689908919589,3248886,79.3003930961432,546885.6504984256,5464.56825624,Upper-middle income,30,47.7,-0.12,FALSE,Upper-middle income
Dominican Republic,2001,19.1404,4189.807661,18.9,3.7,4.24930666375932,3248577,70.5105678080061,870782.4071653024,5464.56825624,Upper-middle income,30,47.7,-0.19,TRUE,Upper-middle income
Dominican Republic,2002,21.0142,4312.882946,17.9,3.87,3.41225986375611,3333649,68.7232829028777,822147.9484852395,5464.56825624,Upper-middle income,30,47.9,-0.26,FALSE,Upper-middle income
Dominican Republic,2003,18.7919,4194.017881,18.9,3.53,2.88055489904245,3348018,84.4495031861592,924918.2431227473,5464.56825624,Upper-middle income,30,48.3,-0.39,FALSE,Upper-middle income
Dominican Republic,2004,17.4214,4243.094688,20.7,3.34,4.18629057899448,3431434,81.3514229381911,874313.0968610593,5464.56825624,Upper-middle income,30,48.3,-0.45,FALSE,Upper-middle income
Dominican Republic,2005,18.7862,4582.673843,19.4,3.19,3.12598170087694,3488715,61.6535587358027,900812.0671331616,5464.56825624,Upper-middle income,30,48,-0.39,FALSE,Upper-middle income
Dominican Republic,2006,20.5749,4940.895634,18,3.03,4.0356569620282,3602884,63.7664826351505,927382.6053339546,5464.56825624,Upper-middle income,30,48.1,-0.23,FALSE,Upper-middle income
Dominican Republic,2007,20.7482,5243.057076,17.9,2.93,5.12424998266344,3668718,61.9472306770769,1040864.0461143273,5464.56825624,Upper-middle income,30,47.7,-0.22,FALSE,Upper-middle income
Dominican Republic,2008,20.7145,5344.930678,17.7,2.73,5.66968516504713,3765044,61.3920530912843,981322.5450854279,5464.56825624,Upper-middle income,30,46.8,-0.16,FALSE,Upper-middle income
Dominican Republic,2009,19.8346,5327.532792,17.3,2.64,3.51276854591374,3696350,50.6122826050753,1100691.8703726488,5464.56825624,Upper-middle income,30,46.3,-0.16,FALSE,Upper-middle income
Dominican Republic,2010,20.9207,5698.414297,16.9,2.57,3.37949066400807,3849571,55.999936071454,957294.7562232149,5464.56825624,Upper-middle income,30,45.6,-0.12,FALSE,Upper-middle income
Dominican Republic,2011,21.1204,5802.84239,16.8,2.54,3.7868491701657,4020502,58.9896658983352,1064576.5764514033,5464.56825624,Upper-middle income,30,45.1,-0.17,FALSE,Upper-middle income
Dominican Republic,2012,21.8778,5886.665615,16.5,2.54,5.62922471105454,4180944,58.3886738848346,1007749.8667355403,5464.56825624,Upper-middle income,30,44.4,-0.06,FALSE,Upper-middle income
Dominican Republic,2013,21.4767,6098.905037,16.6,2.36,2.55240090146222,4239112,56.6817561171068,1119006.3400238047,5464.56825624,Upper-middle income,30,44,-0.02,FALSE,Upper-middle income
Dominican Republic,2014,21.6938,6451.882897,17.3,2.19,3.55061264323925,4327340,55.4964232490441,1058259.4156020116,5464.56825624,Upper-middle income,30,43,0.03,FALSE,Upper-middle income
Dominican Republic,2015,23.8683,6819.932252,14.9,2.21,3.12977646262852,4581646,52.1710777171955,880657.4683707174,5464.56825624,Upper-middle income,30,42.2,0.01,FALSE,Upper-middle income
Dominican Republic,2016,24.8649,7193.701249,15.3,2.21,3.32357400838347,4689168,51.5859712555968,1109202.0304573167,5464.56825624,Upper-middle income,30,41.3,-0.01,FALSE,Upper-middle income
Dominican Republic,2017,23.7791,7447.943407,16.9,2.09,4.49748483387599,4755988,50.2250854248266,1229382.1166134314,5464.56825624,Upper-middle income,30,40.5,-0.04,FALSE,Upper-middle income
Dominican Republic,2018,25.6208,7882.857269,15.9,2.06,3.20786334506486,4935940,52.0559663874181,1257191.8306990918,5464.56825624,Upper-middle income,30,39.9,-0.03,FALSE,Upper-middle income
Dominican Republic,2019,28.5246,8195.983206,14.4,2.16,3.1809718229246,5117215,51.0111449209557,1400452.6999854904,5464.56825624,Upper-middle income,30,39.2,-0.02,FALSE,Upper-middle income
Dominican Republic,2020,26.9003,7565.842764,16,2.11,3.12082025025819,4805608,44.2936565524675,1429302.688720869,5464.56825624,Upper-middle income,30,38.3,0.02,FALSE,Upper-middle income
Dominican Republic,2021,29.6662,8406.369342,14.8,2.11,3.55430627298153,5099149,52.7348670680051,1781586.4143969081,5464.56825624,Upper-middle income,30,37.7,0.08,FALSE,Upper-middle income
Dominican Republic,2022,29.6442,8730.59335,14.8,2.11,3.56710752156703,5169749,54.2315255592457,1814720.3205788392,5464.56825624,Upper-middle income,30,37.5,0.07,FALSE,Upper-middle income
Ecuador,1996,23.9672,4093.841545,19.3,3.27,1.98078257206972,4740530,44.2157026832153,1184467.6524663763,4977.44620332,Upper-middle income,30,50.6,-0.31,FALSE,Upper-middle income
Ecuador,1997,24.9776,4192.855232,16.6,3.27,2.57065775466879,4912617,45.0171863180765,1216615.8635275774,4977.44620332,Upper-middle income,30,50.8,-0.185,TRUE,Upper-middle income
Ecuador,1998,24.5068,4252.043486,18.2,3.27,3.10908156656419,5196031,43.395107949805,1249330.8342527458,4977.44620332,Upper-middle income,30,51,-0.06,FALSE,Upper-middle income
Ecuador,1999,21.6963,3979.192936,19.6,3.27,3.30059048812225,5202562,49.2012507989376,1282594.3293714146,4977.44620332,Upper-middle income,30,51.3,-0.255,TRUE,Upper-middle income
Ecuador,2000,22.0427,3953.398797,19.4,3.27,-0.133637950998727,5202036,65.4042953826391,774474.791904437,4977.44620332,Upper-middle income,30,50.9,-0.45,FALSE,Upper-middle income
Ecuador,2001,24.3091,4049.000189,17.1,3.35,2.32873824691471,5375291,56.128486744205,1228071.4497955334,4977.44620332,Upper-middle income,30,50.6,-0.59,TRUE,Upper-middle income
